0.0953158,3.56566e-10,0.00468423,-3.56566e-10
0.0906551,7.27593e-13,0.00466069,3.55838e-10
0.0860178,3.5729e-10,0.00463727,-3.56562e-10
0.0814038,1.44785e-12,0.00461397,3.55842e-10
0.0768131,3.58006e-10,0.00459078,-3.56558e-10
0.0722454,2.16078e-12,0.00456771,3.55845e-10
0.0677006,3.58716e-10,0.00454476,-3.56555e-10
0.0631787,2.86664e-12,0.00452192,3.55849e-10
0.0586795,3.59418e-10,0.0044992,-3.56551e-10
0.0542029,3.56541e-12,0.00447659,3.55853e-10
0.0497488,3.60114e-10,0.00445409,-3.56548e-10
0.0453171,4.25719e-12,0.00443171,3.55856e-10
0.0409077,3.60802e-10,0.00440944,-3.56545e-10
0.0365204,4.9421e-12,0.00438728,3.5586e-10
0.0321551,3.61483e-10,0.00436523,-3.56541e-10
0.0278118,5.6201e-12,0.0043433,3.55863e-10
0.0234904,3.62158e-10,0.00432147,-3.56538e-10
0.0191906,6.29135e-12,0.00429976,3.55866e-10
0.0149125,3.62826e-10,0.00427815,-3.56534e-10
0.0106558,6.95585e-12,0.00425665,3.5587e-10
0.00642055,3.63487e-10,0.00423526,-3.56531e-10
0.00220657,7.61363e-12,0.00421398,3.55873e-10
-0.00198624,3.64141e-10,0.0041928,-3.56528e-10
-0.00615797,8.26483e-12,0.00417173,3.55876e-10
-0.0103087,3.64789e-10,0.00415077,-3.56524e-10
-0.0144387,8.90953e-12,0.00412991,3.5588e-10
-0.0185478,3.65431e-10,0.00410916,-3.56521e-10
-0.0226363,9.54771e-12,0.00408851,3.55883e-10
-0.0267043,3.66066e-10,0.00406796,-3.56518e-10
-0.0307518,1.01795e-11,0.00404752,3.55886e-10
-0.034779,3.66694e-10,0.00402718,-3.56515e-10
-0.0387859,1.0805e-11,0.00400695,3.55889e-10
-0.0427728,3.67317e-10,0.00398681,-3.56512e-10
-0.0467395,1.14243e-11,0.00396678,3.55892e-10
-0.0506864,3.67933e-10,0.00394684,-3.56509e-10
-0.0546134,1.20373e-11,0.00392701,3.55895e-10
-0.0585207,3.68543e-10,0.00390728,-3.56505e-10
-0.0624083,1.26442e-11,0.00388764,3.55898e-10
-0.0662764,3.69147e-10,0.00386811,-3.56502e-10
-0.0701251,1.3245e-11,0.00384867,3.55902e-10
-0.0739544,3.69744e-10,0.00382933,-3.56499e-10
-0.0777645,1.38398e-11,0.00381009,3.55905e-10
-0.0815554,3.70336e-10,0.00379094,-3.56496e-10
-0.0853273,1.44286e-11,0.00377189,3.55907e-10
-0.0890802,3.70922e-10,0.00375293,-3.56493e-10
-0.0928143,1.50115e-11,0.00373408,3.5591e-10
-0.0965296,3.71502e-10,0.00371531,-3.5649e-10
-0.100226,1.55886e-11,0.00369664,3.55913e-10
-0.103904,3.72076e-10,0.00367807,-3.56487e-10
-0.107564,1.616e-11,0.00365958,3.55916e-10
-0.111205,3.72644e-10,0.00364119,-3.56484e-10
-0.114828,1.67255e-11,0.0036229,3.55919e-10
-0.118433,3.73207e-10,0.00360469,-3.56481e-10
-0.122019,1.72854e-11,0.00358658,3.55921e-10
-0.125588,3.73764e-10,0.00356855,-3.56479e-10
-0.129138,1.78397e-11,0.00355062,3.55924e-10
-0.132671,3.74315e-10,0.00353278,-3.56476e-10
-0.136186,1.83884e-11,0.00351503,3.55927e-10
-0.139684,3.74861e-10,0.00349736,-3.56473e-10
-0.143163,1.89316e-11,0.00347979,3.5593e-10
-0.146626,3.75402e-10,0.0034623,-3.5647e-10
-0.150071,1.94694e-11,0.0034449,3.55932e-10
-0.153498,3.75937e-10,0.00342759,-3.56467e-10
-0.156909,2.00017e-11,0.00341037,3.55935e-10
-0.160302,3.76467e-10,0.00339323,-3.56465e-10
-0.163678,2.05288e-11,0.00337618,3.55938e-10
-0.167037,3.76991e-10,0.00335921,-3.56462e-10
-0.17038,2.10505e-11,0.00334233,3.5594e-10
-0.173705,3.7751e-10,0.00332554,-3.56459e-10
-0.177014,2.15671e-11,0.00330883,3.55943e-10
-0.180306,3.78024e-10,0.0032922,-3.56457e-10
-0.183582,2.20785e-11,0.00327565,3.55945e-10
-0.186841,3.78533e-10,0.00325919,-3.56454e-10
-0.190084,2.25847e-11,0.00324282,3.55948e-10
-0.19331,3.79036e-10,0.00322652,-3.56452e-10
-0.196521,2.30859e-11,0.00321031,3.5595e-10
-0.199715,3.79535e-10,0.00319417,-3.56449e-10
-0.202893,2.3582e-11,0.00317812,3.55953e-10
-0.206055,3.80028e-10,0.00316215,-3.56447e-10
-0.209201,2.40731e-11,0.00314626,3.55955e-10
-0.212332,3.80517e-10,0.00313045,-3.56444e-10
-0.215446,2.45592e-11,0.00311472,3.55958e-10
-0.218546,3.81001e-10,0.00309907,-3.56442e-10
-0.221629,2.50406e-11,0.0030835,3.5596e-10
-0.224697,3.8148e-10,0.003068,-3.56439e-10
-0.22775,2.55171e-11,0.00305258,3.55963e-10
-0.230787,3.81954e-10,0.00303724,-3.56437e-10
-0.233809,2.59888e-11,0.00302198,3.55965e-10
-0.236816,3.82423e-10,0.0030068,-3.56435e-10
-0.239807,2.64558e-11,0.00299169,3.55968e-10
-0.242784,3.82888e-10,0.00297665,-3.56432e-10
-0.245746,2.69181e-11,0.0029617,3.5597e-10
-0.248692,3.83348e-10,0.00294681,-3.5643e-10
-0.251624,2.73758e-11,0.002932,3.55972e-10
-0.254542,3.83804e-10,0.00291727,-3.56428e-10
-0.257444,2.78289e-11,0.00290261,3.55975e-10
-0.260332,3.84254e-10,0.00288802,-3.56425e-10
-0.263206,2.82775e-11,0.00287351,3.55977e-10
-0.266065,3.84701e-10,0.00285907,-3.56423e-10
-0.26891,2.87216e-11,0.00284471,3.55979e-10
-0.27174,3.85142e-10,0.00283041,-3.56421e-10
-0.274556,2.91612e-11,0.00281619,3.55981e-10
-0.277358,3.8558e-10,0.00280204,-3.56419e-10
-0.280146,2.95964e-11,0.00278795,3.55983e-10
-0.28292,3.86013e-10,0.00277395,-3.56416e-10
-0.28568,3.00273e-11,0.00276001,3.55986e-10
-0.288426,3.86442e-10,0.00274614,-3.56414e-10
-0.291159,3.04538e-11,0.00273234,3.55988e-10
-0.293877,3.86866e-10,0.00271861,-3.56412e-10
-0.296582,3.08761e-11,0.00270494,3.5599e-10
-0.299274,3.87286e-10,0.00269135,-3.5641e-10
-0.301951,3.12941e-11,0.00267783,3.55992e-10
-0.304616,3.87702e-10,0.00266437,-3.56408e-10
-0.307267,3.17079e-11,0.00265098,3.55994e-10
-0.309904,3.88114e-10,0.00263766,-3.56406e-10
-0.312529,3.21176e-11,0.00262441,3.55996e-10
-0.31514,3.88521e-10,0.00261122,-3.56404e-10
-0.317738,3.25232e-11,0.0025981,3.55998e-10
-0.320323,3.88925e-10,0.00258504,-3.56402e-10
-0.322895,3.29247e-11,0.00257205,3.56e-10
-0.325454,3.89324e-10,0.00255913,-3.564e-10
-0.328001,3.33221e-11,0.00254627,3.56002e-10
-0.330534,3.8972e-10,0.00253347,-3.56398e-10
-0.333055,3.37156e-11,0.00252074,3.56004e-10
-0.335563,3.90111e-10,0.00250807,-3.56396e-10
-0.338058,3.41052e-11,0.00249547,3.56006e-10
-0.340541,3.90499e-10,0.00248293,-3.56394e-10
-0.343012,3.44908e-11,0.00247045,3.56008e-10
-0.34547,3.90883e-10,0.00245804,-3.56392e-10
-0.347916,3.48726e-11,0.00244569,3.5601e-10
-0.350349,3.91262e-10,0.0024334,-3.5639e-10
-0.35277,3.52505e-11,0.00242117,3.56012e-10
-0.355179,3.91639e-10,0.002409,-3.56388e-10
-0.357576,3.56247e-11,0.0023969,3.56014e-10
-0.359961,3.92011e-10,0.00238485,-3.56386e-10
-0.362334,3.59951e-11,0.00237287,3.56016e-10
-0.364695,3.92379e-10,0.00236094,-3.56384e-10
-0.367044,3.63617e-11,0.00234908,3.56018e-10
-0.369381,3.92744e-10,0.00233727,-3.56383e-10
-0.371707,3.67247e-11,0.00232553,3.5602e-10
-0.37402,3.93106e-10,0.00231384,-3.56381e-10
-0.376323,3.70841e-11,0.00230222,3.56021e-10
-0.378613,3.93463e-10,0.00229065,-3.56379e-10
-0.380892,3.74399e-11,0.00227914,3.56023e-10
-0.38316,3.93817e-10,0.00226768,-3.56377e-10
-0.385416,3.77921e-11,0.00225629,3.56025e-10
-0.387661,3.94168e-10,0.00224495,-3.56376e-10
-0.389895,3.81407e-11,0.00223367,3.56027e-10
-0.392117,3.94515e-10,0.00222244,-3.56374e-10
-0.394329,3.84859e-11,0.00221128,3.56029e-10
-0.396529,3.94858e-10,0.00220016,-3.56372e-10
-0.398718,3.88276e-11,0.00218911,3.5603e-10
-0.400896,3.95198e-10,0.00217811,-3.5637e-10
-0.403063,3.91659e-11,0.00216716,3.56032e-10
-0.405219,3.95535e-10,0.00215627,-3.56369e-10
-0.407365,3.95008e-11,0.00214544,3.56034e-10
-0.4095,3.95868e-10,0.00213466,-3.56367e-10
-0.411624,3.98324e-11,0.00212393,3.56035e-10
-0.413737,3.96198e-10,0.00211326,-3.56365e-10
-0.415839,4.01606e-11,0.00210264,3.56037e-10
-0.417931,3.96524e-10,0.00209207,-3.56364e-10
-0.420013,4.04855e-11,0.00208156,3.56039e-10
-0.422084,3.96848e-10,0.0020711,-3.56362e-10
-0.424145,4.08071e-11,0.00206069,3.56041e-10
-0.426195,3.97168e-10,0.00205033,-3.56361e-10
-0.428235,4.11256e-11,0.00204003,3.56042e-10
-0.430265,3.97485e-10,0.00202978,-3.56359e-10
-0.432285,4.14408e-11,0.00201958,3.56044e-10
-0.434294,3.97798e-10,0.00200943,-3.56358e-10
-0.436293,4.17529e-11,0.00199933,3.56045e-10
-0.438283,3.98109e-10,0.00198929,-3.56356e-10
-0.440262,4.20619e-11,0.00197929,3.56047e-10
-0.442231,3.98416e-10,0.00196934,-3.56354e-10
-0.444191,4.23678e-11,0.00195945,3.56048e-10
-0.44614,3.98721e-10,0.0019496,-3.56353e-10
-0.44808,4.26705e-11,0.0019398,3.5605e-10
-0.45001,3.99022e-10,0.00193006,-3.56351e-10
-0.45193,4.29703e-11,0.00192036,3.56052e-10
-0.453841,3.9932e-10,0.00191071,-3.5635e-10
-0.455742,4.32671e-11,0.00190111,3.56053e-10
-0.457634,3.99615e-10,0.00189155,-3.56348e-10
-0.459516,4.35608e-11,0.00188205,3.56055e-10
-0.461388,3.99908e-10,0.00187259,-3.56347e-10
-0.463252,4.38517e-11,0.00186318,3.56056e-10
-0.465105,4.00197e-10,0.00185382,-3.56345e-10
-0.46695,4.41397e-11,0.0018445,3.56057e-10
-0.468785,4.00484e-10,0.00183523,-3.56344e-10
-0.470611,4.44247e-11,0.00182601,3.56059e-10
-0.472428,4.00767e-10,0.00181683,-3.56343e-10
-0.474236,4.47069e-11,0.0018077,3.5606e-10
-0.476034,4.01048e-10,0.00179862,-3.56341e-10
-0.477824,4.49863e-11,0.00178958,3.56062e-10
-0.479605,4.01326e-10,0.00178059,-3.5634e-10
-0.481376,4.52628e-11,0.00177164,3.56063e-10
-0.483139,4.01601e-10,0.00176274,-3.56338e-10
-0.484893,4.55366e-11,0.00175388,3.56065e-10
-0.486638,4.01874e-10,0.00174507,-3.56337e-10
-0.488374,4.58077e-11,0.0017363,3.56066e-10
-0.490102,4.02143e-10,0.00172757,-3.56336e-10
-0.491821,4.6076e-11,0.00171889,3.56067e-10
-0.493531,4.0241e-10,0.00171025,-3.56334e-10
-0.495233,4.63417e-11,0.00170166,3.56068e-10
-0.496926,4.02674e-10,0.00169311,-3.56333e-10
-0.49861,4.66047e-11,0.0016846,3.5607e-10
-0.500286,4.02936e-10,0.00167614,-3.56331e-10
-0.501954,4.68649e-11,0.00166771,3.56071e-10
-0.503613,4.03195e-10,0.00165933,-3.5633e-10
-0.505264,4.71227e-11,0.00165099,3.56072e-10
-0.506907,4.03452e-10,0.0016427,-3.56329e-10
-0.508542,4.73778e-11,0.00163444,3.56074e-10
-0.510168,4.03705e-10,0.00162623,-3.56328e-10
-0.511786,4.76304e-11,0.00161806,3.56075e-10
-0.513396,4.03957e-10,0.00160993,-3.56326e-10
-0.514998,4.78804e-11,0.00160184,3.56076e-10
-0.516591,4.04206e-10,0.00159379,-3.56325e-10
-0.518177,4.8128e-11,0.00158578,3.56078e-10
-0.519755,4.04452e-10,0.00157781,-3.56324e-10
-0.521325,4.8373e-11,0.00156988,3.56079e-10
-0.522887,4.04696e-10,0.00156199,-3.56323e-10
-0.524441,4.86156e-11,0.00155414,3.5608e-10
-0.525987,4.04937e-10,0.00154633,-3.56321e-10
-0.527526,4.88558e-11,0.00153856,3.56081e-10
-0.529057,4.05176e-10,0.00153083,-3.5632e-10
-0.53058,4.90935e-11,0.00152314,3.56083e-10
-0.532095,4.05413e-10,0.00151548,-3.56319e-10
-0.533603,4.93289e-11,0.00150787,3.56084e-10
-0.535104,4.05647e-10,0.00150029,-3.56318e-10
-0.536596,4.95618e-11,0.00149275,3.56085e-10
-0.538082,4.05879e-10,0.00148525,-3.56317e-10
-0.539559,4.97925e-11,0.00147779,3.56086e-10
-0.54103,4.06108e-10,0.00147036,-3.56316e-10
-0.542493,5.00209e-11,0.00146297,3.56087e-10
-0.543948,4.06336e-10,0.00145562,-3.56315e-10
-0.545397,5.0247e-11,0.00144831,3.56089e-10
-0.546838,4.0656e-10,0.00144103,-3.56313e-10
-0.548271,5.04708e-11,0.00143379,3.5609e-10
-0.549698,4.06783e-10,0.00142658,-3.56312e-10
-0.551117,5.06924e-11,0.00141941,3.56091e-10
-0.55253,4.07004e-10,0.00141228,-3.56311e-10
-0.553935,5.09117e-11,0.00140518,3.56092e-10
-0.555333,4.07222e-10,0.00139812,-3.5631e-10
-0.556724,5.11289e-11,0.0013911,3.56093e-10
-0.558108,4.07438e-10,0.00138411,-3.56309e-10
-0.559485,5.13439e-11,0.00137715,3.56094e-10
-0.560856,4.07652e-10,0.00137023,-3.56308e-10
-0.562219,5.15567e-11,0.00136335,3.56095e-10
-0.563575,4.07864e-10,0.00135649,-3.56307e-10
-0.564925,5.17674e-11,0.00134968,3.56096e-10
-0.566268,4.08073e-10,0.0013429,-3.56306e-10
-0.567604,5.1976e-11,0.00133615,3.56097e-10
-0.568934,4.08281e-10,0.00132943,-3.56305e-10
-0.570256,5.21824e-11,0.00132275,3.56098e-10
-0.571572,4.08486e-10,0.00131611,-3.56304e-10
-0.572882,5.23868e-11,0.00130949,3.56099e-10
-0.574185,4.0869e-10,0.00130291,-3.56303e-10
-0.575481,5.25892e-11,0.00129636,3.561e-10
-0.576771,4.08891e-10,0.00128985,-3.56302e-10
-0.578054,5.27895e-11,0.00128337,3.56101e-10
-0.579331,4.0909e-10,0.00127692,-3.56301e-10
-0.580602,5.29879e-11,0.0012705,3.56102e-10
-0.581866,4.09288e-10,0.00126412,-3.563e-10
-0.583124,5.31842e-11,0.00125777,3.56103e-10
-0.584375,4.09483e-10,0.00125145,-3.56299e-10
-0.58562,5.33786e-11,0.00124516,3.56104e-10
-0.586859,4.09676e-10,0.0012389,-3.56298e-10
-0.588092,5.3571e-11,0.00123267,3.56105e-10
-0.589318,4.09868e-10,0.00122648,-3.56297e-10
-0.590539,5.37615e-11,0.00122032,3.56106e-10
-0.591753,4.10057e-10,0.00121418,-3.56296e-10
-0.592961,5.39501e-11,0.00120808,3.56107e-10
-0.594163,4.10245e-10,0.00120201,-3.56295e-10
-0.595359,5.41369e-11,0.00119597,3.56108e-10
-0.596549,4.10431e-10,0.00118996,-3.56294e-10
-0.597733,5.43217e-11,0.00118398,3.56109e-10
-0.598911,4.10615e-10,0.00117803,-3.56293e-10
-0.600083,5.45047e-11,0.00117211,3.5611e-10
-0.601249,4.10797e-10,0.00116622,-3.56292e-10
-0.60241,5.46858e-11,0.00116036,3.56111e-10
-0.603564,4.10977e-10,0.00115453,-3.56291e-10
-0.604713,5.48651e-11,0.00114873,3.56112e-10
-0.605856,4.11155e-10,0.00114296,-3.5629e-10
-0.606993,5.50426e-11,0.00113721,3.56113e-10
-0.608125,4.11332e-10,0.0011315,-3.56289e-10
-0.60925,5.52184e-11,0.00112581,3.56113e-10
-0.610371,4.11507e-10,0.00112016,-3.56288e-10
-0.611485,5.53923e-11,0.00111453,3.56114e-10
-0.612594,4.1168e-10,0.00110893,-3.56288e-10
-0.613697,5.55646e-11,0.00110335,3.56115e-10
-0.614795,4.11851e-10,0.00109781,-3.56287e-10
-0.615887,5.57351e-11,0.00109229,3.56116e-10
-0.616974,4.12021e-10,0.0010868,-3.56286e-10
-0.618056,5.59039e-11,0.00108134,3.56117e-10
-0.619131,4.12189e-10,0.00107591,-3.56285e-10
-0.620202,5.60709e-11,0.0010705,3.56118e-10
-0.621267,4.12355e-10,0.00106512,-3.56284e-10
-0.622327,5.62364e-11,0.00105977,3.56119e-10
-0.623381,4.1252e-10,0.00105444,-3.56283e-10
-0.62443,5.64002e-11,0.00104915,3.5612e-10
-0.625474,4.12683e-10,0.00104387,-3.56282e-10
-0.626513,5.65623e-11,0.00103863,3.5612e-10
-0.627546,4.12844e-10,0.00103341,-3.56282e-10
-0.628575,5.67229e-11,0.00102822,3.56121e-10
-0.629598,4.13004e-10,0.00102305,-3.56281e-10
-0.630616,5.68818e-11,0.00101791,3.56122e-10
-0.631628,4.13162e-10,0.00101279,-3.5628e-10
-0.632636,5.70391e-11,0.0010077,3.56123e-10
-0.633639,4.13318e-10,0.00100264,-3.56279e-10
-0.634636,5.71948e-11,0.000997601,3.56123e-10
-0.635629,4.13473e-10,0.000992588,-3.56278e-10
-0.636616,5.7349e-11,0.0009876,3.56124e-10
-0.637599,4.13627e-10,0.000982637,-3.56278e-10
-0.638577,5.75016e-11,0.0009777,3.56125e-10
-0.63955,4.13778e-10,0.000972786,-3.56277e-10
-0.640518,5.76526e-11,0.000967898,3.56126e-10
-0.641481,4.13929e-10,0.000963034,-3.56276e-10
-0.642439,5.78021e-11,0.000958195,3.56127e-10
-0.643392,4.14078e-10,0.00095338,-3.56276e-10
-0.644341,5.79502e-11,0.000948589,3.56127e-10
-0.645285,4.14225e-10,0.000943822,-3.56275e-10
-0.646224,5.80968e-11,0.000939079,3.56128e-10
-0.647158,4.14371e-10,0.00093436,-3.56274e-10
-0.648088,5.82419e-11,0.000929665,3.56129e-10
-0.649013,4.14515e-10,0.000924993,-3.56273e-10
-0.649933,5.83856e-11,0.000920345,3.5613e-10
-0.650849,4.14658e-10,0.00091572,-3.56273e-10
-0.65176,5.85278e-11,0.000911119,3.5613e-10
-0.652666,4.148e-10,0.00090654,-3.56272e-10
-0.653568,5.86686e-11,0.000901985,3.56131e-10
-0.654466,4.1494e-10,0.000897452,-3.56271e-10
-0.655359,5.8808e-11,0.000892942,3.56132e-10
-0.656247,4.15079e-10,0.000888455,-3.56271e-10
-0.657131,5.8946e-11,0.000883991,3.56133e-10
-0.658011,4.15216e-10,0.000879549,-3.5627e-10
-0.658886,5.90826e-11,0.000875129,3.56133e-10
-0.659757,4.15352e-10,0.000870731,-3.56269e-10
-0.660623,5.92179e-11,0.000866356,3.56134e-10
-0.661485,4.15486e-10,0.000862002,-3.56268e-10
